fact_id,education_id,candidate_id,skills_id,time_id,employment_status,salary,job_sector
105233,18693,175,6,1155,Employed,57405,Consulting
105234,8661,153,1,5746,Employed,39600,Healthcare
105235,3265,184,7,1396,Unemployed,0,N/A
105236,23661,289,5,5672,Unemployed,0,N/A
105237,28190,111,6,782,Continuing Education,0,N/A
105238,13978,155,5,6086,Employed,60548,Finance
105239,15156,268,3,5247,Unemployed,0,N/A
105240,11554,160,3,6030,Unemployed,0,N/A
105241,7583,25,4,502,Continuing Education,0,N/A
105242,8690,168,1,953,Employed,65727,Education
105243,4579,124,3,82,Continuing Education,0,N/A
105244,6262,156,6,3081,Continuing Education,0,N/A
105245,32991,188,3,4547,Unemployed,0,N/A
105246,26252,172,8,79,Employed,40463,Education
105247,19289,74,5,3932,Employed,51708,Education
105248,35944,148,1,3753,Unemployed,0,N/A
105249,7437,122,8,1039,Employed,52244,IT
105250,23716,58,4,1355,Employed,64964,Healthcare
105251,27272,255,3,297,Employed,31708,Consulting
105252,28036,190,3,3006,Continuing Education,0,N/A
105253,31737,291,4,949,Continuing Education,0,N/A
105254,8816,168,4,2817,Unemployed,0,N/A
105255,11760,285,7,3685,Continuing Education,0,N/A
105256,25863,226,8,1757,Continuing Education,0,N/A
105257,25763,170,5,3222,Employed,50420,Healthcare
105258,26152,100,5,4832,Continuing Education,0,N/A
105259,2319,169,5,2016,Continuing Education,0,N/A
105260,31756,379,2,2726,Continuing Education,0,N/A
105261,20374,354,5,1079,Continuing Education,0,N/A
105262,21717,291,5,2887,Continuing Education,0,N/A
105263,35945,215,1,439,Employed,40211,Consulting
105264,23970,86,1,2264,Employed,87279,Consulting
105265,30729,80,8,537,Employed,29532,Education
105266,21824,187,3,3712,Employed,55815,Consulting
105267,16220,92,5,3746,Employed,58777,Engineering
105268,204,197,5,3745,Continuing Education,0,N/A
105269,26408,145,5,3821,Continuing Education,0,N/A
105270,12271,4,8,3372,Employed,71749,Consulting
105271,32580,5,5,2255,Employed,99176,Consulting
105272,14229,54,3,2261,Unemployed,0,N/A
105273,22478,104,5,3610,Employed,43145,Consulting
105274,7523,219,5,3908,Employed,56427,Other
105275,3383,202,7,320,Employed,55671,IT
105276,6878,302,3,2928,Employed,48467,Other
105277,20041,247,2,6177,Unemployed,0,N/A
105278,27100,265,3,3355,Continuing Education,0,N/A
105279,715,196,2,2749,Continuing Education,0,N/A
105280,35946,272,4,4901,Employed,83471,Other
105281,2393,156,5,4362,Employed,46038,Retail
105282,35947,132,3,4883,Employed,43150,Engineering
105283,22947,70,5,5139,Employed,37232,Finance
105284,35948,104,5,1180,Employed,58521,Engineering
105285,9662,265,6,51,Continuing Education,0,N/A
105286,14388,206,4,3397,Employed,62317,Finance
105287,950,72,7,1817,Employed,48348,Education
105288,19504,60,4,1102,Employed,56546,Healthcare
105289,29381,4,4,2131,Continuing Education,0,N/A
105290,24115,177,5,1431,Employed,39575,Other
105291,2748,123,1,288,Employed,66020,Retail
105292,7247,257,5,4147,Unemployed,0,N/A
105293,35949,57,6,459,Unemployed,0,N/A
105294,917,168,4,768,Unemployed,0,N/A
105295,13648,70,8,699,Employed,83165,Other
105296,3012,306,8,2140,Employed,84974,Engineering
105297,11644,106,5,608,Employed,56477,IT
105298,35950,170,3,5410,Employed,53345,Engineering
105299,35951,149,4,2654,Continuing Education,0,N/A
105300,22256,128,5,725,Employed,54755,Engineering
105301,9522,254,4,3811,Unemployed,0,N/A
105302,15791,23,3,4735,Continuing Education,0,N/A
105303,2547,204,5,3040,Continuing Education,0,N/A
105304,31877,273,6,2570,Employed,55533,Retail
105305,11780,210,5,6703,Employed,55829,Retail
105306,7591,76,8,1332,Employed,43395,IT
105307,35952,185,5,3714,Employed,44450,Engineering
105308,5883,302,8,760,Continuing Education,0,N/A
105309,6031,63,8,6742,Employed,50572,Finance
105310,18569,245,6,3577,Employed,63355,Finance
105311,30762,146,1,1094,Employed,94765,Engineering
105312,7786,295,3,1043,Employed,41824,IT
105313,35953,74,5,2039,Employed,76632,Engineering
105314,33605,102,3,5041,Continuing Education,0,N/A
105315,21839,164,8,6520,Continuing Education,0,N/A
105316,32128,26,5,856,Employed,58758,IT
105317,35954,158,5,6357,Employed,28276,IT
105318,8744,262,3,5425,Continuing Education,0,N/A
105319,18616,210,8,462,Employed,81053,Consulting
105320,18195,294,3,1652,Employed,53855,Consulting
105321,35575,245,8,539,Employed,86599,IT
105322,28928,281,5,2240,Employed,31001,Healthcare
105323,35955,240,3,5684,Employed,82431,Other
105324,35956,278,3,6144,Continuing Education,0,N/A
105325,35957,272,4,1419,Employed,88778,Retail
105326,12256,164,7,6043,Continuing Education,0,N/A
105327,4130,193,4,5720,Continuing Education,0,N/A
105328,35958,215,1,4952,Employed,48493,Finance
105329,21617,281,3,6062,Unemployed,0,N/A
105330,29193,62,4,4146,Continuing Education,0,N/A
105331,4948,378,5,5021,Employed,58794,Finance
105332,12666,177,2,5257,Continuing Education,0,N/A
105333,33050,341,7,5295,Employed,60518,IT
105334,4270,93,3,2504,Continuing Education,0,N/A
105335,26426,81,3,5947,Unemployed,0,N/A
105336,22145,187,5,4189,Employed,60876,Healthcare
105337,35123,41,5,2208,Employed,96162,Healthcare
105338,21389,97,2,6179,Unemployed,0,N/A
105339,5572,45,8,2339,Continuing Education,0,N/A
105340,13549,81,6,1939,Unemployed,0,N/A
105341,12386,142,5,2826,Employed,91434,Consulting
105342,9164,7,6,4103,Continuing Education,0,N/A
105343,35959,232,2,3778,Unemployed,0,N/A
105344,27835,196,2,384,Continuing Education,0,N/A
105345,33906,85,4,4828,Continuing Education,0,N/A
105346,35960,196,4,1265,Continuing Education,0,N/A
105347,35961,45,7,3157,Employed,93779,Engineering
105348,23095,123,3,1775,Unemployed,0,N/A
105349,28876,53,8,1336,Unemployed,0,N/A
105350,31780,38,7,6214,Employed,96360,Education
105351,35962,65,4,5410,Employed,85870,IT
105352,2011,115,3,1562,Unemployed,0,N/A
105353,1696,253,5,2920,Continuing Education,0,N/A
105354,19706,30,4,4327,Employed,43326,Healthcare
105355,11090,162,3,243,Continuing Education,0,N/A
105356,22748,175,6,1563,Employed,39586,Healthcare
105357,3519,188,5,5244,Employed,66395,Engineering
105358,28495,24,5,1884,Employed,80861,Consulting
105359,14252,280,8,2970,Continuing Education,0,N/A
105360,7794,238,6,5145,Employed,59253,Finance
105361,16118,18,4,6335,Continuing Education,0,N/A
105362,21008,240,5,481,Employed,87535,IT
105363,22473,171,1,6000,Employed,43868,IT
105364,15363,19,5,5544,Employed,39098,Consulting
105365,29070,10,4,1533,Continuing Education,0,N/A
105366,13588,162,5,4133,Employed,47950,Finance
105367,35963,75,6,2269,Unemployed,0,N/A
105368,35964,139,4,5423,Continuing Education,0,N/A
105369,25017,310,2,3169,Unemployed,0,N/A
105370,35965,2,5,6582,Employed,31412,Education
105371,35966,97,5,6303,Employed,92178,Healthcare
105372,35266,153,4,2482,Continuing Education,0,N/A
105373,14507,65,5,5499,Employed,68293,Retail
105374,4845,117,2,3069,Unemployed,0,N/A
105375,5164,229,2,122,Continuing Education,0,N/A
105376,807,92,2,523,Unemployed,0,N/A
105377,13960,160,4,6239,Unemployed,0,N/A
105378,29921,306,1,1729,Employed,48948,Healthcare
105379,21528,66,1,5823,Employed,50845,Consulting
105380,19913,195,3,4432,Continuing Education,0,N/A
105381,6386,86,1,3842,Employed,39628,Consulting
105382,24604,144,2,1941,Continuing Education,0,N/A
105383,31249,198,7,6190,Employed,59839,Other
105384,17953,193,4,3815,Continuing Education,0,N/A
105385,5442,2,2,6319,Unemployed,0,N/A
105386,12144,315,3,2009,Employed,87426,Education
105387,35967,315,8,5474,Unemployed,0,N/A
105388,15227,14,8,3132,Unemployed,0,N/A
105389,14927,128,1,5555,Employed,36043,Other
105390,26793,70,2,4955,Continuing Education,0,N/A
105391,20833,128,1,2299,Employed,92610,Retail
105392,13524,294,3,4234,Employed,66649,Engineering
105393,8324,60,1,2952,Continuing Education,0,N/A
105394,7146,82,5,4528,Unemployed,0,N/A
105395,17109,59,4,6093,Continuing Education,0,N/A
105396,20559,147,1,1260,Employed,61282,Consulting
105397,3530,259,1,2040,Employed,45315,IT
105398,3277,22,5,1716,Employed,31227,Education
105399,26933,241,1,5460,Employed,59317,Consulting
105400,35402,142,5,2194,Employed,83980,Other
105401,21999,37,5,4882,Employed,79748,Consulting
105402,3814,242,4,4016,Unemployed,0,N/A
105403,22369,141,5,4228,Employed,40357,Retail
105404,14053,29,2,756,Unemployed,0,N/A
105405,24448,239,1,4628,Employed,42632,Other
105406,16179,328,3,80,Continuing Education,0,N/A
105407,32151,215,1,4119,Employed,92066,Finance
105408,6257,269,7,4792,Continuing Education,0,N/A
105409,35968,184,1,2995,Unemployed,0,N/A
105410,6789,21,3,4694,Continuing Education,0,N/A
105411,35969,288,6,3552,Employed,32713,Finance
105412,8930,202,1,3731,Employed,48229,Other
105413,34991,16,2,3144,Employed,55385,Education
105414,673,294,4,2921,Unemployed,0,N/A
105415,11417,243,5,4576,Employed,56364,Education
105416,10752,32,3,4175,Unemployed,0,N/A
105417,18448,129,3,6096,Unemployed,0,N/A
105418,20668,235,3,2638,Employed,88336,Other
105419,3862,173,3,4283,Continuing Education,0,N/A
105420,31633,77,4,4221,Employed,61360,Engineering
105421,35970,229,5,1810,Employed,50765,Retail
105422,5201,134,4,420,Unemployed,0,N/A
105423,9467,304,5,1060,Employed,56478,Consulting
105424,5919,99,7,318,Unemployed,0,N/A
105425,35971,17,5,3098,Employed,43697,Education
105426,19749,380,5,5156,Employed,43007,Finance
105427,21824,7,8,4406,Employed,53795,Education
105428,8834,262,4,3615,Employed,59341,Finance
105429,17855,166,4,4321,Unemployed,0,N/A
105430,35972,94,1,369,Employed,60919,Healthcare
105431,12611,176,6,4310,Continuing Education,0,N/A
105432,10421,137,5,828,Employed,77165,Healthcare
105433,15973,38,7,1651,Employed,56227,Engineering
105434,35122,40,1,5394,Employed,39233,Consulting
105435,19371,45,7,4163,Continuing Education,0,N/A
105436,6283,204,5,5726,Unemployed,0,N/A
105437,8883,39,4,3242,Continuing Education,0,N/A
105438,7520,154,4,252,Continuing Education,0,N/A
105439,23724,229,6,3144,Continuing Education,0,N/A
105440,15111,116,6,2068,Employed,58851,Retail
105441,35973,57,2,3567,Employed,90843,Education
105442,8100,112,4,2129,Employed,56600,Healthcare
105443,20851,168,1,1079,Employed,54246,IT
105444,35974,277,5,3376,Employed,96824,IT
105445,8240,79,3,1226,Employed,65424,Engineering
105446,12746,49,1,1268,Employed,46320,Retail
105447,5484,215,2,6634,Continuing Education,0,N/A
105448,23481,172,1,958,Employed,63236,Other
105449,29536,180,2,3181,Employed,42178,Finance
105450,8811,42,1,6061,Employed,76516,Healthcare
105451,10401,59,5,3906,Employed,58928,Engineering
105452,7836,65,5,5286,Unemployed,0,N/A
105453,4342,407,1,5275,Employed,51280,Education
105454,25879,222,8,3073,Employed,32631,Finance
105455,3237,18,4,4810,Employed,72464,Consulting
105456,12250,278,4,5345,Employed,100198,Engineering
105457,5064,8,3,5758,Employed,53020,Consulting
105458,17058,294,3,3073,Unemployed,0,N/A
105459,1897,256,5,5474,Employed,57317,Engineering
105460,26000,273,1,387,Employed,77810,Other
105461,656,312,5,6301,Employed,69738,Other
105462,35975,227,5,1673,Unemployed,0,N/A
105463,21490,283,6,4884,Unemployed,0,N/A
105464,6819,26,8,6770,Employed,39042,IT
105465,4573,197,6,1641,Employed,64518,Other
105466,8092,103,5,3178,Employed,44670,Other
105467,13233,334,8,3968,Employed,77199,Consulting
105468,3182,195,5,6495,Unemployed,0,N/A
105469,9812,108,8,2226,Employed,51108,Engineering
105470,6943,265,3,3511,Employed,62200,Finance
105471,31465,215,4,4982,Employed,91214,Engineering
105472,11315,170,3,237,Employed,63678,Other
105473,6060,139,1,4120,Employed,44932,Engineering
105474,1689,93,1,4018,Employed,98451,Engineering
105475,13965,149,3,2043,Employed,44186,Other
105476,4965,44,4,3720,Unemployed,0,N/A
105477,7689,39,3,4992,Unemployed,0,N/A
105478,35976,218,5,411,Employed,52918,Education
105479,35977,26,4,4779,Unemployed,0,N/A
105480,108,153,5,3648,Employed,53300,Engineering
105481,19855,35,8,1793,Employed,48824,Healthcare
105482,29235,126,7,2476,Employed,65353,Education
105483,17935,167,4,298,Unemployed,0,N/A
105484,26040,80,2,3033,Employed,82818,Engineering
105485,3354,231,2,4859,Unemployed,0,N/A
105486,369,85,3,2051,Continuing Education,0,N/A
105487,6398,143,1,3524,Continuing Education,0,N/A
105488,14523,162,1,1700,Employed,39815,Finance
105489,6472,56,3,260,Unemployed,0,N/A
105490,3922,39,3,1542,Continuing Education,0,N/A
105491,18941,262,3,3011,Employed,47920,Retail
105492,95,100,1,754,Unemployed,0,N/A
105493,11176,60,5,5631,Employed,46667,Finance
105494,605,183,5,4965,Employed,56800,Other
105495,5318,67,7,1598,Employed,49780,Retail
105496,13068,105,1,3624,Employed,44718,Other
105497,2409,237,6,6024,Unemployed,0,N/A
105498,5226,45,1,1700,Employed,61730,Retail
105499,10289,113,8,4120,Employed,49485,Engineering
105500,34607,128,5,1508,Employed,91378,Healthcare
105501,35978,47,1,5065,Employed,39147,Other
105502,2313,121,8,3376,Employed,58819,Healthcare
105503,4900,296,1,5129,Continuing Education,0,N/A
105504,35979,173,5,6170,Employed,56549,Retail
105505,675,115,5,3682,Employed,35271,Engineering
105506,5199,309,5,3464,Continuing Education,0,N/A
105507,665,396,4,1270,Continuing Education,0,N/A
105508,7054,94,3,1611,Employed,55418,Retail
105509,35980,196,7,2419,Employed,65417,Healthcare
105510,5895,204,1,6062,Employed,41610,Consulting
105511,13361,174,1,717,Employed,72266,Consulting
105512,2537,284,8,720,Unemployed,0,N/A
105513,22088,172,8,1598,Continuing Education,0,N/A
105514,2590,255,3,2564,Employed,44965,Retail
105515,5021,75,2,6421,Unemployed,0,N/A
105516,27130,307,3,4929,Unemployed,0,N/A
105517,5205,260,1,1458,Continuing Education,0,N/A
105518,18969,321,2,3812,Continuing Education,0,N/A
105519,6254,59,4,4182,Unemployed,0,N/A
105520,24012,133,3,1365,Employed,60473,Finance
105521,12480,326,7,1617,Continuing Education,0,N/A
105522,16034,84,3,2255,Employed,44280,Finance
105523,9628,80,8,3419,Employed,56781,Engineering
105524,664,260,5,834,Continuing Education,0,N/A
105525,25438,273,7,1485,Employed,60693,IT
105526,26398,103,6,2737,Unemployed,0,N/A
105527,18276,14,3,1638,Employed,99094,Consulting
105528,23413,267,3,3189,Continuing Education,0,N/A
105529,25774,166,5,3631,Employed,63782,Consulting
105530,3548,139,8,870,Employed,49122,Consulting
105531,12082,142,7,3331,Continuing Education,0,N/A
105532,810,267,3,1097,Continuing Education,0,N/A
105533,16565,249,3,239,Unemployed,0,N/A
105534,21404,261,5,951,Employed,85665,IT
105535,8600,204,1,4314,Continuing Education,0,N/A
105536,26299,156,5,2500,Employed,35427,Other
105537,7509,38,7,5735,Employed,46736,IT
105538,4880,244,2,3425,Continuing Education,0,N/A
105539,35946,65,8,1628,Employed,80466,Retail
105540,6143,24,1,6301,Employed,55210,Healthcare
105541,10561,197,5,2410,Unemployed,0,N/A
105542,14523,72,8,452,Unemployed,0,N/A
105543,20468,164,5,975,Continuing Education,0,N/A
105544,8303,22,4,5404,Unemployed,0,N/A
105545,15498,425,1,1110,Continuing Education,0,N/A
105546,11136,238,2,1908,Unemployed,0,N/A
105547,5365,117,8,5123,Employed,30183,Engineering
105548,24602,283,7,4307,Continuing Education,0,N/A
105549,8611,68,5,1490,Employed,48241,Other
105550,35981,39,2,3177,Employed,70277,Education
105551,1289,115,6,2640,Continuing Education,0,N/A
105552,10492,24,6,2544,Continuing Education,0,N/A
105553,1470,69,3,5301,Unemployed,0,N/A
105554,2942,272,3,3971,Unemployed,0,N/A
105555,27129,69,5,5490,Employed,51181,Engineering
105556,12739,422,5,5542,Employed,24677,Finance
105557,31122,302,5,775,Employed,38836,Retail
105558,31719,273,3,1067,Employed,59798,Engineering
105559,1867,27,7,2595,Employed,98754,Finance
105560,13601,265,8,1098,Employed,56442,Retail
105561,21446,66,5,4708,Unemployed,0,N/A
105562,5303,187,8,2467,Employed,44692,Consulting
105563,28596,312,8,6241,Employed,35517,Retail
105564,29470,99,3,1167,Employed,97461,Healthcare
105565,15102,257,6,3525,Unemployed,0,N/A
105566,18209,124,3,1689,Continuing Education,0,N/A
105567,2628,267,1,3117,Employed,43257,Finance
105568,3651,166,5,5618,Employed,45047,Retail
105569,24686,220,6,6350,Unemployed,0,N/A
105570,28773,279,5,3135,Employed,41214,Consulting
105571,12562,189,3,3868,Continuing Education,0,N/A
105572,35982,35,2,6248,Employed,50731,Healthcare
105573,9358,144,5,5820,Continuing Education,0,N/A
105574,6294,251,1,4352,Employed,54771,Retail
105575,1424,54,2,4660,Employed,80276,Education
105576,13366,253,3,496,Employed,48154,IT
105577,13267,65,5,425,Employed,94251,Healthcare
105578,6775,47,8,6417,Employed,50096,Engineering
105579,14490,301,5,5210,Employed,42080,Consulting
105580,3027,192,6,3270,Unemployed,0,N/A
105581,18486,4,2,1408,Employed,70097,Other
105582,35983,214,4,3016,Unemployed,0,N/A
105583,25101,261,5,201,Employed,98169,Finance
105584,25239,307,3,6663,Continuing Education,0,N/A
105585,25140,310,5,4498,Employed,58973,Healthcare
105586,4008,386,5,6294,Continuing Education,0,N/A
105587,21916,253,6,3853,Unemployed,0,N/A
105588,19452,162,5,5286,Employed,34977,Engineering
105589,25064,161,6,4856,Continuing Education,0,N/A
105590,26109,386,5,2894,Employed,66980,Finance
105591,3366,188,3,1427,Unemployed,0,N/A
105592,12588,103,5,1028,Employed,44741,Other
105593,35984,151,5,3489,Employed,27944,Retail
105594,35066,2,3,5694,Employed,58334,Consulting
105595,2917,38,4,152,Continuing Education,0,N/A
105596,33113,147,4,6056,Employed,95256,Education
105597,15547,129,7,5357,Unemployed,0,N/A
105598,6292,176,4,3571,Employed,63422,Education
105599,6540,307,5,4472,Employed,38117,Retail
105600,10357,136,3,310,Employed,59844,Education
105601,5972,290,1,4561,Employed,42774,Healthcare
105602,21517,50,1,1204,Employed,36914,Other
105603,5403,290,1,6222,Employed,52928,Engineering
105604,637,85,3,6499,Employed,53354,Finance
105605,24331,87,5,3863,Employed,81917,IT
105606,487,273,6,2657,Continuing Education,0,N/A
105607,11978,58,5,2550,Continuing Education,0,N/A
105608,28158,18,1,89,Employed,97848,Healthcare
105609,29739,303,4,2164,Unemployed,0,N/A
105610,10512,149,5,4015,Employed,55951,Other
105611,7528,244,2,2135,Unemployed,0,N/A
105612,32617,99,8,5045,Employed,85312,Retail
105613,3359,379,2,6194,Unemployed,0,N/A
105614,34989,63,2,3606,Employed,76616,IT
105615,35985,107,5,6169,Employed,48218,Healthcare
105616,699,80,4,888,Unemployed,0,N/A
105617,30115,25,7,3296,Unemployed,0,N/A
105618,35986,77,3,114,Continuing Education,0,N/A
105619,11177,190,6,1665,Unemployed,0,N/A
105620,18902,82,5,5732,Employed,82959,Consulting
105621,35987,285,5,5927,Continuing Education,0,N/A
105622,1142,58,3,5763,Continuing Education,0,N/A
105623,19435,401,4,3483,Unemployed,0,N/A
105624,28292,307,5,6296,Unemployed,0,N/A
105625,7622,7,8,3123,Unemployed,0,N/A
105626,6663,290,3,252,Continuing Education,0,N/A
105627,31917,2,6,6553,Unemployed,0,N/A
105628,28429,189,1,3493,Unemployed,0,N/A
105629,24944,187,5,4963,Unemployed,0,N/A
105630,10032,172,2,306,Continuing Education,0,N/A
105631,32659,104,3,2609,Unemployed,0,N/A
105632,35231,195,8,6148,Continuing Education,0,N/A
105633,16359,321,4,1378,Unemployed,0,N/A
105634,21879,66,5,2374,Employed,48673,Education
105635,12266,173,5,1332,Continuing Education,0,N/A
105636,2310,220,5,5356,Continuing Education,0,N/A
105637,20153,286,4,2850,Unemployed,0,N/A
105638,13641,9,3,3382,Employed,38154,Retail
105639,3817,180,3,313,Employed,53963,Finance
105640,8957,182,5,1292,Unemployed,0,N/A
105641,35988,42,3,4859,Employed,39670,Retail
105642,25513,226,8,3372,Continuing Education,0,N/A
105643,17820,45,5,5821,Employed,40918,Consulting
105644,33184,253,5,5263,Employed,69374,Healthcare
105645,4855,110,3,3854,Continuing Education,0,N/A
105646,35989,229,3,2597,Unemployed,0,N/A
105647,18173,302,5,4028,Employed,51721,Education
105648,35990,245,4,3694,Continuing Education,0,N/A
105649,9182,279,5,6389,Employed,49681,Healthcare
105650,16586,193,7,4449,Employed,55268,Engineering
105651,19368,294,5,534,Employed,39368,Finance
105652,2024,301,3,2490,Unemployed,0,N/A
105653,17760,31,3,6358,Unemployed,0,N/A
105654,25413,116,8,1326,Unemployed,0,N/A
105655,12686,125,7,1602,Employed,38085,Consulting
105656,16673,54,3,2753,Unemployed,0,N/A
105657,35991,80,6,2221,Unemployed,0,N/A
105658,35992,56,8,3377,Unemployed,0,N/A
105659,22446,149,5,5761,Employed,60966,Engineering
105660,18593,257,7,3568,Continuing Education,0,N/A
105661,35993,217,5,5097,Employed,77050,Consulting
105662,29511,96,5,5334,Continuing Education,0,N/A
105663,23804,182,1,2308,Employed,70728,Education
105664,25726,151,3,4983,Unemployed,0,N/A
105665,11967,151,2,1889,Continuing Education,0,N/A
105666,7122,262,3,3902,Continuing Education,0,N/A
105667,11211,23,2,4751,Continuing Education,0,N/A
105668,35994,201,2,1559,Unemployed,0,N/A
105669,33656,151,1,1250,Employed,69396,Engineering
105670,30805,231,1,5560,Employed,99219,Healthcare
105671,35995,28,8,5660,Continuing Education,0,N/A
105672,5983,149,3,4247,Unemployed,0,N/A
105673,18594,136,6,2903,Continuing Education,0,N/A
105674,15031,125,3,2693,Continuing Education,0,N/A
105675,9241,85,3,6451,Employed,32377,Healthcare
105676,4131,5,6,703,Unemployed,0,N/A
105677,7551,283,3,1008,Continuing Education,0,N/A
105678,22672,152,3,5744,Continuing Education,0,N/A
105679,9235,72,4,2441,Unemployed,0,N/A
105680,1225,167,4,4134,Continuing Education,0,N/A
105681,15375,237,6,5072,Continuing Education,0,N/A
105682,32268,72,1,294,Employed,89276,Engineering
105683,1335,146,8,3198,Employed,74297,Other
105684,7744,40,3,4586,Employed,85130,Finance
105685,6062,167,7,2805,Employed,58941,Consulting
105686,23300,12,4,2208,Unemployed,0,N/A
105687,22647,228,5,4254,Employed,31998,Consulting
105688,2489,81,1,2811,Continuing Education,0,N/A
105689,20572,221,8,6389,Employed,58096,Retail
105690,218,32,8,3950,Employed,49929,Other
105691,17720,68,5,1067,Employed,69014,Consulting
105692,8587,69,2,6266,Unemployed,0,N/A
105693,6616,8,7,2755,Continuing Education,0,N/A
105694,8324,57,3,3068,Unemployed,0,N/A
105695,6561,81,4,3680,Employed,71692,Healthcare
105696,4532,20,2,3642,Unemployed,0,N/A
105697,25117,93,2,5809,Continuing Education,0,N/A
105698,345,3,4,1172,Unemployed,0,N/A
105699,21648,19,8,5501,Unemployed,0,N/A
105700,1011,174,8,4494,Employed,57489,Consulting
105701,8356,23,3,2679,Employed,52774,Consulting
105702,20523,54,3,200,Unemployed,0,N/A
105703,9609,272,6,6666,Continuing Education,0,N/A
105704,12443,285,3,1052,Employed,56676,Retail
105705,23840,103,4,2139,Unemployed,0,N/A
105706,7247,192,5,6403,Employed,33174,IT
105707,8883,177,4,5801,Unemployed,0,N/A
105708,4256,217,3,5336,Employed,57623,Other
105709,8816,93,5,4471,Employed,55535,Retail
105710,35996,146,7,1519,Employed,75033,Healthcare
105711,26173,264,6,5965,Continuing Education,0,N/A
105712,2598,148,1,678,Continuing Education,0,N/A
105713,14482,300,7,816,Continuing Education,0,N/A
105714,32413,193,4,4091,Continuing Education,0,N/A
105715,9716,175,8,5097,Employed,63103,Healthcare
105716,26417,272,4,5632,Employed,55078,Retail
105717,31421,83,2,1615,Unemployed,0,N/A
105718,28071,18,8,2541,Employed,47494,IT
105719,10463,134,3,1322,Continuing Education,0,N/A
105720,23343,299,5,230,Employed,43307,Retail
105721,17617,105,5,3423,Employed,68305,Education
105722,8203,21,5,3164,Employed,63117,Engineering
105723,21112,104,5,805,Employed,49582,IT
105724,35997,204,7,5729,Unemployed,0,N/A
105725,208,27,4,2974,Unemployed,0,N/A
105726,22819,80,3,1956,Continuing Education,0,N/A
105727,31147,184,3,2995,Unemployed,0,N/A
105728,24094,153,1,1530,Employed,63655,Engineering
105729,7411,142,3,6691,Continuing Education,0,N/A
105730,12261,65,1,509,Continuing Education,0,N/A
105731,33526,190,8,1275,Employed,37116,Other
105732,9111,109,3,6298,Continuing Education,0,N/A
105733,35998,129,3,619,Employed,76754,IT
105734,7288,335,3,4441,Employed,41016,Finance
105735,19214,147,3,6536,Employed,57809,Retail
105736,14151,242,7,6263,Employed,55194,Finance
105737,19111,182,3,81,Continuing Education,0,N/A
105738,10184,136,6,2725,Unemployed,0,N/A
105739,26920,46,4,5279,Unemployed,0,N/A
105740,25998,255,6,1243,Unemployed,0,N/A
105741,30455,32,6,3865,Unemployed,0,N/A
105742,5453,151,1,4150,Employed,55622,Other
105743,1428,178,6,1195,Unemployed,0,N/A
105744,29333,105,6,1391,Continuing Education,0,N/A
105745,4953,126,3,1949,Unemployed,0,N/A
105746,10343,4,2,3085,Unemployed,0,N/A
105747,20125,44,2,4761,Continuing Education,0,N/A
105748,1976,38,5,1459,Employed,49073,Finance
105749,436,111,3,3083,Employed,56721,Other
105750,5939,70,2,4091,Employed,56508,IT
105751,35999,184,8,4694,Employed,51381,Other
105752,13754,28,3,672,Continuing Education,0,N/A
105753,9901,312,4,4483,Unemployed,0,N/A
105754,36000,124,1,6077,Continuing Education,0,N/A
105755,12787,170,2,204,Continuing Education,0,N/A
105756,1260,169,3,4644,Unemployed,0,N/A
105757,35915,21,8,4127,Employed,55789,Other
105758,24274,354,1,4346,Employed,44278,IT
105759,28718,198,6,2083,Continuing Education,0,N/A
105760,18562,198,1,1591,Employed,62009,Education
105761,17197,35,3,5842,Unemployed,0,N/A
105762,11972,46,8,365,Employed,43040,Engineering
105763,15156,28,8,2751,Continuing Education,0,N/A
105764,28358,280,4,154,Employed,73723,Consulting
105765,15910,140,8,6648,Employed,42481,Consulting
105766,1757,116,8,2417,Employed,51097,Finance
105767,5876,207,5,468,Unemployed,0,N/A
105768,36001,208,5,4854,Employed,61041,Engineering
105769,13312,235,7,5600,Employed,56210,Other
105770,9509,224,2,1410,Continuing Education,0,N/A
105771,6307,155,8,6317,Employed,52803,Finance
105772,13836,124,2,1260,Unemployed,0,N/A
105773,30725,320,6,1994,Employed,50298,IT
105774,2938,237,3,3656,Employed,46643,Consulting
105775,36002,154,3,1397,Employed,47814,Education
105776,9184,74,4,2205,Unemployed,0,N/A
105777,10583,64,1,3514,Employed,52773,Consulting
105778,17263,344,3,996,Employed,57198,Consulting
105779,5296,138,3,215,Continuing Education,0,N/A
105780,2531,136,3,2562,Employed,57276,Education
105781,25882,97,5,6628,Employed,54957,Consulting
105782,15523,96,8,1686,Employed,56229,Education
105783,1174,208,2,4543,Unemployed,0,N/A
105784,254,91,8,1840,Continuing Education,0,N/A
105785,26342,161,5,3747,Employed,52661,Education
105786,6396,128,7,848,Employed,86727,Retail
105787,36003,230,5,1900,Continuing Education,0,N/A
105788,6189,309,8,5271,Employed,56767,Other
105789,25909,75,2,2888,Unemployed,0,N/A
105790,20980,45,2,5322,Continuing Education,0,N/A
105791,36004,364,6,6023,Unemployed,0,N/A
105792,2486,168,6,5744,Unemployed,0,N/A
105793,6888,273,5,130,Employed,67331,Other
105794,4430,8,5,6203,Employed,63457,IT
105795,2846,22,5,6807,Continuing Education,0,N/A
105796,28453,18,5,2964,Employed,79575,Retail
105797,31444,262,4,1006,Unemployed,0,N/A
105798,22124,90,4,5790,Continuing Education,0,N/A
